ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda,Valor_Total,Ano,Mes,AnoMes,DiaSemana
1438,2023-04-30,320,Luara da Cunha,F,26-35,Nordeste,Conjunto Lingerie Boudoir,Lingerie,109.23,2,0.0,Cartão Crédito,Entregue,App,218.46,2023,4,2023-04,Sunday
5061,2023-04-20,608,Maria Nogueira,F,36-45,Centro-Oeste,Corda de Shibari 5m,Acessórios BDSM,117.69,3,15.0,Pix,Entregue,App,300.11,2023,4,2023-04,Thursday
258,2024-12-13,313,Sra. Lara Cirino,F,46+,Nordeste,Lubrificante Base Silicone,Lubrificantes,57.16,1,20.0,Pix,Entregue,App,45.73,2024,12,2024-12,Friday
508,2023-02-12,435,Antony Cavalcanti,M,36-45,Nordeste,Body Rendado Vermelho,Lingerie,112.49,1,15.0,Cartão Débito,Entregue,Site,95.62,2023,2,2023-02,Sunday
4438,2023-04-08,391,Ana Beatriz Pacheco,F,18-25,Sudeste,Venda para Olhos Satin,Acessórios BDSM,213.05,1,0.0,Cartão Crédito,Entregue,Site,213.05,2023,4,2023-04,Saturday
100,2023-12-06,32,Ana Luiza Cunha,F,18-25,Sudeste,Meia-Calça Rendada,Lingerie,160.23,1,0.0,Pix,Entregue,Site,160.23,2023,12,2023-12,Wednesday
3619,2023-12-08,405,Marcelo Caldeira,M,26-35,Nordeste,Chicote de Couro Soft,Acessórios BDSM,245.34,1,30.0,Cartão Débito,Entregue,Site,171.74,2023,12,2023-12,Friday
1618,2023-02-02,288,Ana Liz Pimenta,F,36-45,Centro-Oeste,Fantasia Enfermeira,Lingerie,144.52,1,15.0,Boleto,Entregue,Site,122.84,2023,2,2023-02,Thursday
5287,2023-02-14,741,Luara Leão,F,18-25,Sudeste,Fantasia Enfermeira,Lingerie,79.64,2,0.0,Cartão Crédito,Entregue,Site,159.28,2023,2,2023-02,Tuesday
3657,2023-03-18,115,Isabelly Freitas,F,18-25,Sudeste,Vibrador Rabbit Premium,Vibradores,221.88,1,0.0,Pix,Entregue,App,221.88,2023,3,2023-03,Saturday
5399,2023-12-08,138,Nicolas Pinto,M,36-45,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,61.48,3,10.0,Pix,Entregue,Site,166.0,2023,12,2023-12,Friday
1925,2023-09-02,403,Camila Marques,F,26-35,Sudeste,Mordaça Silicone,Acessórios BDSM,121.97,1,20.0,Boleto,Entregue,Marketplace,97.58,2023,9,2023-09,Saturday
2145,2024-02-12,174,Lívia Borges,F,46+,Sudeste,Fantasia Policial,Lingerie,100.83,1,10.0,Pix,Entregue,Site,90.75,2024,2,2024-02,Monday
4546,2023-03-14,423,Esther Campos,F,18-25,Sudeste,Wand Massager Pro,Vibradores,173.88,1,0.0,Cartão Crédito,Entregue,Marketplace,173.88,2023,3,2023-03,Tuesday
367,2024-10-18,675,Manuella Moreira,F,36-45,Nordeste,Gel Excitante Masculino,Lubrificantes,48.72,1,0.0,Cartão Crédito,Devolvido,Marketplace,48.72,2024,10,2024-10,Friday
4900,2023-08-26,565,Evelyn Freitas,F,26-35,Sul,Creme Retardante Masculino,Cosméticos Íntimos,43.12,2,0.0,Pix,Entregue,Site,86.24,2023,8,2023-08,Saturday
2846,2023-12-20,122,Daniela da Mata,F,26-35,Sul,Massageador Corporal Wave,Vibradores,492.79,2,0.0,Pix,Entregue,Site,985.58,2023,12,2023-12,Wednesday
4303,2023-03-05,364,Dra. Beatriz Macedo,F,46+,Sudeste,Wand Massager Pro,Vibradores,126.89,1,30.0,Cartão Crédito,Entregue,Site,88.82,2023,3,2023-03,Sunday
3108,2023-11-13,3,Cauã Rocha,M,18-25,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,67.75,2,0.0,Cartão Crédito,Entregue,Site,135.5,2023,11,2023-11,Monday
950,2024-06-06,244,Ravi Lucca Lopes,M,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,62.9,1,0.0,Pix,Entregue,Site,62.9,2024,6,2024-06,Thursday
5132,2024-01-12,196,Anna Liz Carvalho,F,26-35,Sul,Fantasia Policial,Lingerie,65.02,1,0.0,Cartão Crédito,Devolvido,Site,65.02,2024,1,2024-01,Friday
1946,2023-08-09,197,Isabel Gomes,F,18-25,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,48.41,1,30.0,Pix,Entregue,Site,33.89,2023,8,2023-08,Wednesday
669,2024-05-02,58,Ana Laura da Costa,F,26-35,Nordeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,87.45,1,0.0,Pix,Entregue,Site,87.45,2024,5,2024-05,Thursday
219,2023-02-12,279,Danilo Azevedo,M,26-35,Sul,Mordaça Silicone,Acessórios BDSM,128.12,2,25.0,Cartão Crédito,Entregue,App,192.18,2023,2,2023-02,Sunday
4641,2023-02-13,637,Maysa Andrade,F,26-35,Sul,Jogo de Cartas Sexo Quiz,Jogos Adultos,114.08,1,0.0,Pix,Entregue,Site,114.08,2023,2,2023-02,Monday
2310,2023-02-27,117,Kevin Pimenta,M,26-35,Norte,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,50.85,2,0.0,Pix,Entregue,App,101.7,2023,2,2023-02,Monday
2171,2024-12-16,306,Anna Liz Peixoto,F,36-45,Sul,Vibrador Duplo Prazer,Vibradores,425.21,2,20.0,Pix,Entregue,App,680.34,2024,12,2024-12,Monday
4041,2024-10-10,492,José Miguel da Rocha,M,26-35,Nordeste,Vibrador Duplo Prazer,Vibradores,270.23,3,0.0,Cartão Crédito,Entregue,Site,810.69,2024,10,2024-10,Thursday
4658,2023-06-12,215,Benicio da Luz,M,18-25,Nordeste,Vibrador Duplo Prazer,Vibradores,364.9,1,0.0,Pix,Entregue,Site,364.9,2023,6,2023-06,Monday
3713,2024-12-30,322,Théo Abreu,M,18-25,Sudeste,Wand Massager Pro,Vibradores,194.43,2,0.0,Pix,Entregue,Site,388.86,2024,12,2024-12,Monday
4246,2024-10-16,612,Sra. Ana Carolina da Rocha,Não informado,46+,Centro-Oeste,Corda de Shibari 5m,Acessórios BDSM,63.17,2,0.0,Cartão Crédito,Entregue,App,126.34,2024,10,2024-10,Wednesday
778,2023-07-03,335,Maria Vitória Mendes,F,46+,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,49.38,2,0.0,Pix,Entregue,App,98.76,2023,7,2023-07,Monday
4415,2024-11-11,145,Natália Ferreira,F,46+,Sul,Fantasia Enfermeira,Lingerie,102.07,1,0.0,Pix,Entregue,Site,102.07,2024,11,2024-11,Monday
1019,2024-06-13,573,Enrico da Mata,Não informado,26-35,Nordeste,Jogo Tabuleiro Casais,Jogos Adultos,78.91,1,0.0,Cartão Crédito,Entregue,App,78.91,2024,6,2024-06,Thursday
4003,2023-04-06,369,Vinícius Jesus,M,36-45,Nordeste,Jogo Tabuleiro Casais,Jogos Adultos,106.02,1,0.0,Cartão Débito,Entregue,App,106.02,2023,4,2023-04,Thursday
4705,2023-02-26,147,Evelyn Guerra,F,36-45,Sul,Meia-Calça Rendada,Lingerie,63.52,3,0.0,Cartão Crédito,Entregue,App,190.56,2023,2,2023-02,Sunday
1670,2024-05-22,429,Igor Farias,M,36-45,Centro-Oeste,Vibrador Ponto G Flex,Vibradores,496.04,1,0.0,Pix,Entregue,App,496.04,2024,5,2024-05,Wednesday
4059,2024-01-23,529,Olívia Montenegro,F,18-25,Sudeste,Body Coelhinha Plus Size,Lingerie,106.47,1,25.0,Boleto,Entregue,Site,79.85,2024,1,2024-01,Tuesday
2973,2024-02-01,395,Ágatha Fonseca,F,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,54.51,1,0.0,Pix,Entregue,Site,54.51,2024,2,2024-02,Thursday
4510,2023-04-12,627,Luna Caldeira,F,26-35,Sudeste,Lubrificante Base Silicone,Lubrificantes,62.83,2,25.0,Cartão Crédito,Entregue,Marketplace,94.24,2023,4,2023-04,Wednesday
518,2023-11-15,422,Dr. Bento Gonçalves,M,26-35,Nordeste,Lingerie Cropped com Bojo,Lingerie,197.08,1,0.0,Cartão Crédito,Entregue,App,197.08,2023,11,2023-11,Wednesday
1838,2023-10-12,114,Caroline Ferreira,F,36-45,Sudeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,114.97,2,0.0,Cartão Crédito,Entregue,Site,229.94,2023,10,2023-10,Thursday
1958,2023-02-15,150,Maria Liz Rocha,F,36-45,Sul,Lubrificante Base Silicone,Lubrificantes,56.68,1,15.0,Pix,Entregue,Site,48.18,2023,2,2023-02,Wednesday
2358,2023-04-03,20,Sr. João Vitor Barros,M,18-25,Sudeste,Body Rendado Vermelho,Lingerie,110.54,3,0.0,Cartão Crédito,Entregue,App,331.62,2023,4,2023-04,Monday
218,2023-03-09,356,Srta. Ana Vitória Melo,F,36-45,Sul,Gel Térmico Sensação Quente,Cosméticos Íntimos,134.62,1,0.0,Cartão Crédito,Entregue,Site,134.62,2023,3,2023-03,Thursday
1422,2023-01-09,192,Raquel Pires,Não informado,26-35,Nordeste,Fantasia Policial,Lingerie,96.6,1,0.0,Cartão Débito,Entregue,Marketplace,96.6,2023,1,2023-01,Monday
2847,2024-08-27,396,Sarah da Mata,F,46+,Nordeste,Mordaça Silicone,Acessórios BDSM,273.53,4,15.0,Cartão Crédito,Entregue,Marketplace,930.0,2024,8,2024-08,Tuesday
5076,2023-05-24,198,Srta. Hadassa Azevedo,F,26-35,Nordeste,Fantasia Enfermeira,Lingerie,89.29,2,0.0,Pix,Entregue,App,178.58,2023,5,2023-05,Wednesday
2888,2024-03-10,144,Ravy Câmara,M,18-25,Sudeste,Gel Excitante Masculino,Lubrificantes,58.71,1,0.0,Pix,Devolvido,Site,58.71,2024,3,2024-03,Sunday
4588,2023-10-15,39,Luiz Miguel Câmara,M,36-45,Sudeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,56.8,2,0.0,Cartão Crédito,Entregue,Site,113.6,2023,10,2023-10,Sunday
1053,2024-04-13,622,Theo Sales,M,18-25,Sudeste,Body Coelhinha Plus Size,Lingerie,185.9,1,0.0,Cartão Crédito,Entregue,App,185.9,2024,4,2024-04,Saturday
1685,2024-02-17,40,Thomas Monteiro,M,36-45,Sudeste,Kit Cuidados Íntimos,Cosméticos Íntimos,113.53,5,0.0,Pix,Entregue,Site,567.65,2024,2,2024-02,Saturday
760,2023-07-02,398,Maitê Camargo,F,18-25,Sudeste,Lingerie Cropped com Bojo,Lingerie,91.53,1,10.0,Cartão Débito,Entregue,Site,82.38,2023,7,2023-07,Sunday
3266,2023-02-25,20,Sr. João Vitor Barros,M,18-25,Sudeste,Conjunto Lingerie Boudoir,Lingerie,83.78,2,0.0,Cartão Crédito,Entregue,Site,167.56,2023,2,2023-02,Saturday
2836,2023-06-18,581,Lívia Vieira,F,36-45,Sudeste,Vibrador Rabbit Premium,Vibradores,123.27,1,5.0,Pix,Devolvido,Site,117.11,2023,6,2023-06,Sunday
215,2024-02-26,327,Caroline da Paz,F,26-35,Sudeste,Fantasia Enfermeira,Lingerie,81.17,1,0.0,Pix,Devolvido,App,81.17,2024,2,2024-02,Monday
1579,2023-07-03,250,Raquel Cunha,F,26-35,Sudeste,Dominó Erótico,Jogos Adultos,77.09,4,0.0,Cartão Crédito,Entregue,Marketplace,308.36,2023,7,2023-07,Monday
2365,2024-08-27,232,Marcos Vinicius Gonçalves,M,36-45,Sul,Vibrador Duplo Prazer,Vibradores,178.85,1,30.0,Boleto,Entregue,Site,125.2,2024,8,2024-08,Tuesday
4324,2024-09-04,179,Gael Silva,M,36-45,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,112.8,3,25.0,Cartão Débito,Devolvido,Site,253.8,2024,9,2024-09,Wednesday
2590,2024-12-05,328,Ryan Campos,M,18-25,Sul,Venda para Olhos Satin,Acessórios BDSM,141.14,2,0.0,Pix,Entregue,Site,282.28,2024,12,2024-12,Thursday
4254,2024-04-22,191,João Guilherme Vargas,M,26-35,Nordeste,Massageador Corporal Wave,Vibradores,250.77,2,0.0,Cartão Crédito,Devolvido,App,501.54,2024,4,2024-04,Monday
2410,2024-05-31,165,Sra. Carolina Correia,F,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,373.44,1,0.0,Pix,Entregue,App,373.44,2024,5,2024-05,Friday
2651,2024-02-14,65,Maria Liz Rios,F,46+,Sul,Lubrificante Sabores Baunilha,Lubrificantes,60.17,2,0.0,Cartão Crédito,Entregue,Marketplace,120.34,2024,2,2024-02,Wednesday
4111,2023-12-08,224,Alícia Pinto,F,26-35,Nordeste,Camisola Sensual Preta,Lingerie,100.42,1,0.0,Cartão Débito,Entregue,App,100.42,2023,12,2023-12,Friday
1057,2023-10-19,376,Ísis Castro,F,46+,Nordeste,Camisola Sensual Preta,Lingerie,190.3,2,15.0,Pix,Devolvido,App,323.51,2023,10,2023-10,Thursday
1892,2023-07-23,141,Lívia Viana,F,36-45,Sudeste,Body Rendado Vermelho,Lingerie,121.86,1,0.0,Boleto,Entregue,Site,121.86,2023,7,2023-07,Sunday
888,2024-06-04,76,Renan da Cruz,M,26-35,Nordeste,Body Coelhinha Plus Size,Lingerie,73.71,4,30.0,Pix,Entregue,Site,206.39,2024,6,2024-06,Tuesday
4591,2023-11-14,230,Luana Caldeira,F,26-35,Nordeste,Lubrificante Sabores Morango,Lubrificantes,44.76,1,0.0,Cartão Crédito,Entregue,Site,44.76,2023,11,2023-11,Tuesday
3674,2024-03-21,33,Luara Cunha,Não informado,26-35,Norte,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,46.64,3,0.0,Boleto,Entregue,Site,139.92,2024,3,2024-03,Thursday
3493,2023-11-01,515,Ana Vitória Cavalcanti,F,18-25,Sul,Fantasia Policial,Lingerie,141.67,2,15.0,Cartão Crédito,Entregue,App,240.84,2023,11,2023-11,Wednesday
569,2023-11-29,553,Cecilia Cassiano,F,18-25,Centro-Oeste,Lingerie Cropped com Bojo,Lingerie,81.69,1,15.0,Pix,Entregue,Site,69.44,2023,11,2023-11,Wednesday
3138,2024-01-12,349,Augusto Dias,M,26-35,Sudeste,Lingerie Cropped com Bojo,Lingerie,170.14,1,0.0,Cartão Crédito,Entregue,Marketplace,170.14,2024,1,2024-01,Friday
1468,2024-03-21,143,Cauê Garcia,M,18-25,Nordeste,Fantasia Policial,Lingerie,85.32,1,0.0,Pix,Entregue,Marketplace,85.32,2024,3,2024-03,Thursday
3280,2024-06-06,401,Caleb Vieira,M,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,56.56,1,0.0,Pix,Entregue,Marketplace,56.56,2024,6,2024-06,Thursday
140,2023-05-31,704,Antônio Borges,M,26-35,Nordeste,Lubrificante Base Silicone,Lubrificantes,60.9,1,30.0,Pix,Entregue,App,42.63,2023,5,2023-05,Wednesday
1607,2024-07-22,20,Sr. João Vitor Barros,M,18-25,Sudeste,Massageador Corporal Wave,Vibradores,93.44,1,0.0,Cartão Crédito,Entregue,App,93.44,2024,7,2024-07,Monday
2700,2024-01-16,382,Maria Alice Oliveira,F,26-35,Nordeste,Mordaça Silicone,Acessórios BDSM,220.0,2,0.0,Pix,Entregue,App,440.0,2024,1,2024-01,Tuesday
2096,2023-11-18,402,Alice da Luz,F,26-35,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,153.41,2,30.0,Pix,Devolvido,Site,214.77,2023,11,2023-11,Saturday
4973,2024-01-30,202,Antônio Teixeira,M,36-45,Sul,Mini Vibrador Discreto,Vibradores,428.68,3,5.0,Boleto,Entregue,App,1221.74,2024,1,2024-01,Tuesday
2768,2023-04-23,77,Maria Luísa Correia,F,46+,Sudeste,Gel Excitante Feminino,Lubrificantes,63.94,2,0.0,Cartão Crédito,Entregue,Site,127.88,2023,4,2023-04,Sunday
464,2023-12-04,235,Dr. Dante Vieira,M,18-25,Sudeste,Fantasia Enfermeira,Lingerie,86.59,2,0.0,Boleto,Entregue,App,173.18,2023,12,2023-12,Monday
2859,2024-04-19,11,Otávio Fernandes,M,36-45,Sul,Kit Roleplay Surpresa,Jogos Adultos,108.77,1,0.0,Pix,Entregue,Marketplace,108.77,2024,4,2024-04,Friday
2671,2024-06-06,275,Sr. Samuel Caldeira,M,36-45,Norte,Mini Vibrador Discreto,Vibradores,133.38,5,0.0,Pix,Entregue,Site,666.9,2024,6,2024-06,Thursday
4772,2024-10-30,142,Josué da Mata,M,26-35,Sudeste,Gel Excitante Feminino,Lubrificantes,39.68,4,5.0,Pix,Entregue,App,150.78,2024,10,2024-10,Wednesday
595,2023-05-15,540,Calebe Novais,M,26-35,Norte,Lubrificante Sabores Baunilha,Lubrificantes,32.3,2,0.0,Pix,Devolvido,App,64.6,2023,5,2023-05,Monday
451,2024-03-08,386,Sra. Laura Vasconcelos,F,26-35,Sudeste,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,139.38,2,0.0,Cartão Crédito,Entregue,Marketplace,278.76,2024,3,2024-03,Friday
2324,2024-09-25,102,Nathan Campos,M,18-25,Sudeste,Perfume Íntimo Floral,Cosméticos Íntimos,87.92,1,0.0,Pix,Entregue,Site,87.92,2024,9,2024-09,Wednesday
4693,2024-05-03,116,Emanuel Macedo,M,46+,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,85.62,1,0.0,Boleto,Entregue,Site,85.62,2024,5,2024-05,Friday
2978,2023-11-09,4,Dra. Aurora Pastor,F,26-35,Sul,Vibrador Duplo Prazer,Vibradores,201.31,2,0.0,Pix,Entregue,Marketplace,402.62,2023,11,2023-11,Thursday
3909,2023-10-02,229,Bruna Vasconcelos,F,26-35,Sul,Mordaça Silicone,Acessórios BDSM,144.27,1,0.0,Pix,Entregue,Site,144.27,2023,10,2023-10,Monday
1753,2024-05-15,4,Dra. Aurora Pastor,F,26-35,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,82.28,1,0.0,Pix,Entregue,App,82.28,2024,5,2024-05,Wednesday
1551,2023-02-27,650,Laura Sales,F,36-45,Centro-Oeste,Lubrificante Sabores Baunilha,Lubrificantes,36.25,1,0.0,Pix,Entregue,Marketplace,36.25,2023,2,2023-02,Monday
2285,2024-11-19,42,Eduarda Vieira,F,18-25,Sudeste,Venda para Olhos Satin,Acessórios BDSM,211.44,1,10.0,Cartão Crédito,Entregue,Site,190.3,2024,11,2024-11,Tuesday
1175,2023-10-18,268,Rafaela da Mota,F,26-35,Norte,Cartas Posições Kamasutra,Jogos Adultos,95.42,1,0.0,Cartão Crédito,Entregue,Marketplace,95.42,2023,10,2023-10,Wednesday
3892,2024-08-10,205,Otto Nascimento,M,26-35,Sul,Óleo de Massagem Relaxante,Lubrificantes,75.45,5,20.0,Boleto,Entregue,Site,301.8,2024,8,2024-08,Saturday
452,2023-12-10,220,Antony Souza,M,18-25,Sudeste,Lubrificante Base Silicone,Lubrificantes,36.19,3,20.0,Pix,Entregue,Site,86.86,2023,12,2023-12,Sunday
4670,2023-02-23,314,Maya Porto,F,36-45,Sul,Dado do Prazer,Jogos Adultos,87.17,2,20.0,Pix,Entregue,Site,139.47,2023,2,2023-02,Thursday
3920,2023-12-20,416,Eduardo Leão,M,18-25,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,81.25,1,0.0,Boleto,Entregue,App,81.25,2023,12,2023-12,Wednesday
3590,2024-11-22,61,Davi Lucas Cardoso,M,36-45,Norte,Massageador Corporal Wave,Vibradores,454.54,1,0.0,Pix,Entregue,App,454.54,2024,11,2024-11,Friday
3971,2024-02-29,710,Anthony Caldeira,M,36-45,Nordeste,Spray Prolongador,Cosméticos Íntimos,134.37,5,30.0,Cartão Crédito,Entregue,Site,470.29,2024,2,2024-02,Thursday
2465,2024-05-28,259,Maria Luiza Sales,F,18-25,Norte,Mordaça Silicone,Acessórios BDSM,286.07,1,0.0,Cartão Crédito,Entregue,App,286.07,2024,5,2024-05,Tuesday
5198,2023-02-18,19,Bernardo Aparecida,M,36-45,Sudeste,Massageador Corporal Wave,Vibradores,488.28,3,0.0,Cartão Débito,Entregue,App,1464.84,2023,2,2023-02,Saturday
1000,2024-09-23,161,Luísa Pinto,F,18-25,Sudeste,Mini Vibrador Discreto,Vibradores,393.49,5,0.0,Cartão Crédito,Entregue,Marketplace,1967.45,2024,9,2024-09,Monday
3258,2024-11-04,64,Gabriela Silva,F,26-35,Sudeste,Venda para Olhos Satin,Acessórios BDSM,152.58,1,0.0,Cartão Débito,Entregue,Site,152.58,2024,11,2024-11,Monday
3718,2024-12-04,23,Elisa Freitas,F,18-25,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,35.42,1,0.0,Pix,Entregue,Site,35.42,2024,12,2024-12,Wednesday
3391,2023-01-21,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Lubrificante Base Silicone,Lubrificantes,68.05,1,0.0,Cartão Crédito,Entregue,App,68.05,2023,1,2023-01,Saturday
193,2024-11-21,546,Maria Flor Ramos,F,26-35,Sul,Conjunto Lingerie Boudoir,Lingerie,83.25,1,0.0,Pix,Entregue,Marketplace,83.25,2024,11,2024-11,Thursday
4347,2023-01-04,410,Danilo Carvalho,M,26-35,Centro-Oeste,Body Rendado Vermelho,Lingerie,114.04,1,10.0,Pix,Entregue,Site,102.64,2023,1,2023-01,Wednesday
5002,2023-03-10,175,Leonardo Câmara,M,36-45,Sul,Gel Excitante Masculino,Lubrificantes,82.61,3,0.0,Pix,Entregue,Site,247.83,2023,3,2023-03,Friday
5415,2024-12-29,15,Julia Aparecida,F,26-35,Sudeste,Meia-Calça Rendada,Lingerie,138.72,4,0.0,Pix,Entregue,Site,554.88,2024,12,2024-12,Sunday
1703,2024-12-31,103,Isadora Pacheco,F,46+,Nordeste,Óleo de Massagem Relaxante,Lubrificantes,53.66,4,0.0,Cartão Crédito,Entregue,Marketplace,214.64,2024,12,2024-12,Tuesday
4689,2023-10-14,212,Yasmin Alves,F,18-25,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,105.72,1,20.0,Cartão Crédito,Entregue,Site,84.58,2023,10,2023-10,Saturday
4914,2023-12-15,61,Davi Lucas Cardoso,M,36-45,Norte,Conjunto Lingerie Boudoir,Lingerie,71.17,2,20.0,Cartão Débito,Entregue,Site,113.87,2023,12,2023-12,Friday
1339,2023-09-19,21,Carlos Eduardo Garcia,Não informado,36-45,Sul,Lubrificante Base Silicone,Lubrificantes,85.08,2,25.0,Cartão Crédito,Entregue,Site,127.62,2023,9,2023-09,Tuesday
3432,2024-04-01,765,Isaque da Cruz,M,26-35,Sudeste,Wand Massager Pro,Vibradores,437.51,2,0.0,Boleto,Entregue,Marketplace,875.02,2024,4,2024-04,Monday
3495,2023-09-16,285,Maria Helena Machado,F,36-45,Centro-Oeste,Meia-Calça Rendada,Lingerie,98.72,1,0.0,Pix,Entregue,App,98.72,2023,9,2023-09,Saturday
2421,2024-08-21,49,Eduarda Marques,F,26-35,Sul,Fantasia Enfermeira,Lingerie,190.88,1,5.0,Pix,Entregue,Marketplace,181.34,2024,8,2024-08,Wednesday
4866,2023-05-03,269,Dra. Valentina Peixoto,F,18-25,Sul,Massageador Corporal Wave,Vibradores,191.64,4,0.0,Cartão Crédito,Entregue,Site,766.56,2023,5,2023-05,Wednesday
1294,2024-02-28,308,José Alves,M,36-45,Centro-Oeste,Mini Vibrador Discreto,Vibradores,415.04,1,0.0,Cartão Crédito,Entregue,Marketplace,415.04,2024,2,2024-02,Wednesday
4185,2024-06-05,40,Thomas Monteiro,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,31.32,1,20.0,Cartão Crédito,Entregue,App,25.06,2024,6,2024-06,Wednesday
4650,2024-05-27,52,Sra. Sofia Pereira,F,18-25,Sudeste,Fantasia Policial,Lingerie,92.97,1,10.0,Cartão Crédito,Entregue,Marketplace,83.67,2024,5,2024-05,Monday
1993,2023-12-11,252,Kamilly Novais,F,46+,Sul,Gel Excitante Masculino,Lubrificantes,36.08,1,0.0,Cartão Crédito,Entregue,Marketplace,36.08,2023,12,2023-12,Monday
2300,2024-10-18,114,Caroline Ferreira,F,36-45,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,88.06,2,0.0,Pix,Entregue,App,176.12,2024,10,2024-10,Friday
3255,2023-04-10,113,Hadassa Montenegro,F,36-45,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,86.74,2,0.0,Boleto,Entregue,Site,173.48,2023,4,2023-04,Monday
5439,2023-06-05,9,Pietro Pastor,M,26-35,Sudeste,Spray Prolongador,Cosméticos Íntimos,139.43,1,25.0,Pix,Entregue,Site,104.57,2023,6,2023-06,Monday
369,2023-07-23,61,Davi Lucas Cardoso,M,36-45,Norte,Lubrificante Sabores Baunilha,Lubrificantes,82.48,4,10.0,Pix,Entregue,App,296.93,2023,7,2023-07,Sunday
2314,2024-02-05,318,Sabrina da Paz,Não informado,46+,Nordeste,Massageador Corporal Wave,Vibradores,331.07,1,0.0,Cartão Débito,Entregue,App,331.07,2024,2,2024-02,Monday
1152,2024-10-25,453,Marina Machado,F,36-45,Centro-Oeste,Kit Roleplay Surpresa,Jogos Adultos,116.05,2,0.0,Pix,Entregue,Site,232.1,2024,10,2024-10,Friday
3505,2024-10-10,541,Sra. Larissa da Cunha,F,36-45,Nordeste,Lingerie Cropped com Bojo,Lingerie,143.71,1,0.0,Pix,Entregue,Site,143.71,2024,10,2024-10,Thursday
5459,2023-12-12,718,Dra. Bárbara Cardoso,F,18-25,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,257.3,3,0.0,Pix,Entregue,App,771.9,2023,12,2023-12,Tuesday
3077,2024-08-08,639,Sra. Maria Cecília Gomes,F,18-25,Sudeste,Lubrificante Base Silicone,Lubrificantes,47.33,1,0.0,Boleto,Entregue,Site,47.33,2024,8,2024-08,Thursday
5457,2024-01-31,126,Ana Júlia Borges,F,36-45,Sudeste,Meia-Calça Rendada,Lingerie,125.25,2,0.0,Pix,Entregue,Marketplace,250.5,2024,1,2024-01,Wednesday
192,2024-06-15,541,Sra. Larissa da Cunha,F,36-45,Nordeste,Lingerie Cropped com Bojo,Lingerie,86.42,1,0.0,Cartão Crédito,Entregue,App,86.42,2024,6,2024-06,Saturday
4238,2024-06-26,375,Anthony Martins,M,36-45,Sul,Fantasia Policial,Lingerie,115.13,1,0.0,Cartão Crédito,Entregue,Site,115.13,2024,6,2024-06,Wednesday
109,2024-07-08,72,Ana Beatriz Farias,F,46+,Norte,Kit Algemas Veludo,Acessórios BDSM,203.93,2,0.0,Pix,Entregue,Site,407.86,2024,7,2024-07,Monday
4302,2024-05-25,623,Maria Eduarda Moreira,F,26-35,Sudeste,Gel Excitante Masculino,Lubrificantes,36.23,2,0.0,Pix,Entregue,Site,72.46,2024,5,2024-05,Saturday
2903,2023-08-17,1,Sr. Apollo Sousa,M,18-25,Sudeste,Gel Excitante Feminino,Lubrificantes,89.12,1,0.0,Pix,Entregue,App,89.12,2023,8,2023-08,Thursday
3322,2023-09-16,20,Sr. João Vitor Barros,M,18-25,Sudeste,Vibrador Clássico Silicone,Vibradores,479.59,1,0.0,Cartão Débito,Devolvido,Marketplace,479.59,2023,9,2023-09,Saturday
1746,2023-05-02,179,Gael Silva,M,36-45,Sudeste,Body Rendado Vermelho,Lingerie,197.2,3,0.0,Cartão Crédito,Entregue,Site,591.6,2023,5,2023-05,Tuesday
4839,2024-09-23,12,Eduardo Cunha,Não informado,26-35,Sul,Body Coelhinha Plus Size,Lingerie,151.87,1,20.0,Cartão Crédito,Entregue,Site,121.5,2024,9,2024-09,Monday
