ID_Transacao,Data_Venda,ID_Cliente,Nome_Cliente,Genero_Cliente,Faixa_Etaria,Regiao,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Status_Pedido,Canal_Venda
1348,2016-08-01,140,Maria Sophia Alves,F,36-45,Sudeste,Vibrador Ponto G Flex,Vibradores,220.91,1,25.0,Cartão Débito,Entregue,Marketplace
18442,2024-03-05,51,Thiago Caldeira,Não informado,36-45,Sul,Body Coelhinha Plus Size,Lingerie,98.62,1,0.0,Boleto,Entregue,App
23106,2022-03-31,321,Danilo Vargas,M,26-35,Nordeste,Vibrador Ponto G Flex,Vibradores,449.47,2,0.0,Pix,Devolvido,Marketplace
25973,2019-05-07,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Vibrador Clássico Silicone,Vibradores,240.66,1,0.0,Pix,Entregue,Marketplace
15144,2018-02-19,163,Sofia das Neves,F,36-45,Sul,Vibrador Clássico Silicone,Vibradores,166.78,2,0.0,Pix,Devolvido,App
264,2025-11-20,220,Antony Souza,M,18-25,Sudeste,Chicote de Couro Soft,Acessórios BDSM,238.59,4,0.0,Pix,Entregue,Marketplace
18637,2021-12-25,297,Srta. Julia Viana,F,26-35,Sul,Camisola Sensual Preta,Lingerie,62.83,1,0.0,Pix,Entregue,App
22431,2017-02-23,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Vibrador Ponto G Flex,Vibradores,94.13,1,25.0,Boleto,Entregue,Site
21152,2018-06-25,792,Calebe Cirino,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,57.82,2,0.0,Pix,Entregue,Marketplace
13062,2024-06-10,102,Nathan Campos,M,18-25,Sudeste,Dado do Prazer,Jogos Adultos,78.74,1,0.0,Cartão Débito,Entregue,Site
27707,2023-03-02,63,Otávio Cunha,M,26-35,Sudeste,Perfume Íntimo Floral,Cosméticos Íntimos,63.49,2,0.0,Pix,Entregue,Site
9000,2020-09-01,807,Josué Rodrigues,Não informado,26-35,Sul,Camisola Sensual Preta,Lingerie,95.16,1,25.0,Cartão Crédito,Entregue,Site
7013,2018-02-01,99,Emanuel Araújo,M,26-35,Sudeste,Fantasia Policial,Lingerie,102.43,2,0.0,Cartão Débito,Cancelado,Marketplace
24788,2023-12-15,447,Diogo Azevedo,M,26-35,Sul,Gel Excitante Masculino,Lubrificantes,31.6,1,0.0,Cartão Crédito,Cancelado,Site
12273,2020-02-18,798,Dr. Isaac Araújo,M,26-35,Sul,Gel Térmico Sensação Quente,Cosméticos Íntimos,59.17,2,0.0,Pix,Entregue,Site
12968,2017-05-22,394,Emanuella Costa,F,36-45,Nordeste,Fantasia Policial,Lingerie,161.06,3,5.0,Pix,Entregue,Site
18529,2020-10-24,220,Antony Souza,M,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,34.57,3,0.0,Boleto,Entregue,App
13975,2017-12-03,468,Marcela Novais,F,26-35,Nordeste,Lingerie Cropped com Bojo,Lingerie,82.58,3,0.0,Cartão Crédito,Entregue,App
26756,2022-05-16,143,Cauê Garcia,M,18-25,Nordeste,Conjunto Lingerie Boudoir,Lingerie,148.77,2,0.0,Boleto,Entregue,Site
151,2019-04-14,717,João Lucas Pinto,M,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,498.03,1,0.0,Pix,Entregue,Site
3230,2021-08-29,76,Renan da Cruz,M,26-35,Nordeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,58.47,1,0.0,Cartão Crédito,Cancelado,Site
24892,2019-12-17,317,Sr. Enrico Farias,Não informado,36-45,Nordeste,Fantasia Policial,Lingerie,86.03,2,0.0,Pix,Entregue,Site
12767,2023-08-29,297,Srta. Julia Viana,F,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,38.2,1,20.0,Cartão Crédito,Entregue,Site
8026,2024-02-17,157,Gabriel da Cunha,M,18-25,Sudeste,Massageador Corporal Wave,Vibradores,252.99,1,20.0,Cartão Crédito,Entregue,Site
26759,2015-09-29,430,Alexandre da Mota,M,26-35,Sul,Venda para Olhos Satin,Acessórios BDSM,136.17,1,20.0,Pix,Entregue,Site
14846,2020-12-13,464,Dr. Benjamim da Paz,M,26-35,Sudeste,Vibrador Clássico Silicone,Vibradores,476.74,3,0.0,Cartão Débito,Entregue,Marketplace
27999,2015-10-05,11,Otávio Fernandes,M,36-45,Sul,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,73.88,3,10.0,Cartão Crédito,Cancelado,Site
8197,2026-10-28,340,Manuela Viana,F,18-25,Nordeste,Lubrificante Sabores Morango,Lubrificantes,33.57,1,10.0,Cartão Crédito,Cancelado,Marketplace
13817,2015-10-01,90,Rafaela Cunha,Não informado,36-45,Sudeste,Gel Térmico Sensação Quente,Cosméticos Íntimos,51.3,5,0.0,Cartão Crédito,Entregue,App
14320,2024-04-01,25,Brayan Pereira,M,26-35,Sul,Vibrador Duplo Prazer,Vibradores,274.82,3,0.0,Cartão Crédito,Entregue,App
26868,2025-04-14,24,Giovanna Rios,F,26-35,Centro-Oeste,Vibrador Clássico Silicone,Vibradores,292.13,1,25.0,Pix,Entregue,App
16084,2018-07-22,1403,Natália Casa Grande,F,36-45,Sudeste,Meia-Calça Rendada,Lingerie,160.26,2,5.0,Cartão Débito,Devolvido,Marketplace
12216,2019-08-31,176,Diogo Alves,M,46+,Sudeste,Lubrificante Base Silicone,Lubrificantes,84.25,1,0.0,Pix,Cancelado,Marketplace
12089,2018-09-28,285,Maria Helena Machado,F,36-45,Centro-Oeste,Óleo de Massagem Relaxante,Lubrificantes,87.22,1,0.0,Boleto,Entregue,App
18183,2023-02-17,12,Eduardo Cunha,Não informado,26-35,Sul,Vibrador Duplo Prazer,Vibradores,334.33,1,15.0,Cartão Débito,Entregue,Marketplace
13470,2026-02-01,176,Diogo Alves,M,46+,Sudeste,Body Coelhinha Plus Size,Lingerie,98.23,2,0.0,Pix,Entregue,App
18236,2025-11-16,379,José Marques,M,26-35,Sudeste,Fantasia Enfermeira,Lingerie,135.0,1,0.0,Cartão Débito,Devolvido,Site
7666,2018-12-20,98,Rhavi Montenegro,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,54.09,2,30.0,Cartão Débito,Entregue,App
8455,2017-09-12,870,Asafe Barbosa,M,36-45,Nordeste,Lingerie Cropped com Bojo,Lingerie,62.08,1,0.0,Boleto,Entregue,Marketplace
4254,2022-04-07,212,Yasmin Alves,F,18-25,Sudeste,Lingerie Cropped com Bojo,Lingerie,195.6,5,0.0,Cartão Crédito,Entregue,Marketplace
12600,2020-05-23,245,Dr. Lorenzo da Cruz,M,18-25,Sul,Colar e Guia BDSM,Acessórios BDSM,157.81,1,0.0,Pix,Entregue,App
18211,2024-06-06,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Massageador Corporal Wave,Vibradores,266.62,1,5.0,Cartão Débito,Entregue,Marketplace
13843,2021-05-13,99,Emanuel Araújo,M,26-35,Sudeste,Lingerie Cropped com Bojo,Lingerie,199.27,1,0.0,Pix,Entregue,App
16278,2017-02-22,228,Maria Eduarda Cavalcante,F,18-25,Sudeste,Vibrador Rabbit Premium,Vibradores,441.84,1,0.0,Cartão Crédito,Entregue,Site
16613,2024-11-26,80,Nina Siqueira,F,26-35,Sul,Óleo de Massagem Relaxante,Lubrificantes,41.67,1,20.0,Pix,Cancelado,Site
8058,2026-05-29,81,Beatriz Araújo,F,26-35,Sul,Fantasia Policial,Lingerie,66.76,1,25.0,Cartão Crédito,Entregue,Site
7595,2017-02-07,38,Dra. Mariane Pacheco,F,26-35,Sudeste,Venda para Olhos Satin,Acessórios BDSM,293.27,1,0.0,Pix,Entregue,Site
14256,2024-04-02,743,Maria Sophia Montenegro,F,26-35,Sul,Lubrificante Sabores Morango,Lubrificantes,69.65,2,30.0,Cartão Crédito,Entregue,App
9568,2018-11-02,665,Pietra Moura,F,36-45,Nordeste,Jogo de Cartas Sexo Quiz,Jogos Adultos,117.05,1,0.0,Pix,Entregue,App
25491,2016-09-05,181,Diogo Rezende,M,46+,Sudeste,Gel Excitante Masculino,Lubrificantes,83.4,3,5.0,Cartão Débito,Entregue,Site
7030,2015-02-15,50,João Montenegro,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,66.12,1,30.0,Cartão Crédito,Entregue,Site
13543,2016-04-13,17,Bruno Novaes,M,26-35,Sudeste,Body Coelhinha Plus Size,Lingerie,182.85,1,30.0,Cartão Crédito,Entregue,App
23631,2019-03-26,233,Sr. Breno Pastor,M,46+,Sudeste,Venda para Olhos Satin,Acessórios BDSM,113.63,1,0.0,Pix,Entregue,Site
14020,2016-04-17,49,Eduarda Marques,F,26-35,Sul,Camisola Sensual Preta,Lingerie,135.78,1,10.0,Pix,Devolvido,Site
20033,2020-02-14,387,Luiz Gustavo Câmara,M,18-25,Sudeste,Vibrador Ponto G Flex,Vibradores,275.45,2,0.0,Boleto,Entregue,Site
21341,2023-01-04,64,Gabriela Silva,F,26-35,Sudeste,Lubrificante Sabores Morango,Lubrificantes,60.71,2,10.0,Pix,Entregue,Site
15648,2018-02-07,516,Dr. Ravi Sá,M,36-45,Nordeste,Jogo Tabuleiro Casais,Jogos Adultos,57.08,5,0.0,Pix,Entregue,Site
15555,2021-10-06,129,Julia Castro,F,26-35,Sudeste,Body Rendado Vermelho,Lingerie,105.96,2,30.0,Pix,Entregue,Marketplace
26247,2023-04-08,511,Marcela Ferreira,F,46+,Sul,Massageador Corporal Wave,Vibradores,408.5,5,0.0,Cartão Débito,Entregue,Site
7093,2019-10-16,351,Sr. Thales Andrade,M,36-45,Sul,Spray Prolongador,Cosméticos Íntimos,108.5,1,0.0,Cartão Crédito,Entregue,Site
29618,2026-06-12,239,Sra. Alice Leão,F,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,295.63,1,0.0,Cartão Crédito,Entregue,Site
316,2017-05-26,358,Sra. Anna Liz Farias,F,36-45,Sudeste,Vibrador Clássico Silicone,Vibradores,153.04,3,5.0,Pix,Entregue,Marketplace
23878,2015-02-06,389,Sr. Calebe Pires,M,18-25,Sudeste,Kit Algemas Veludo,Acessórios BDSM,64.84,1,0.0,Cartão Débito,Entregue,Site
12650,2026-07-14,747,Valentina Garcia,F,46+,Centro-Oeste,Lubrificante Sabores Baunilha,Lubrificantes,38.24,2,0.0,Pix,Entregue,App
1916,2022-02-27,385,Benicio Pereira,M,26-35,Sul,Vibrador Clássico Silicone,Vibradores,488.2,1,0.0,Boleto,Entregue,App
8120,2019-05-15,227,Nina Sampaio,F,26-35,Sul,Gel Excitante Feminino,Lubrificantes,51.17,2,0.0,Boleto,Entregue,App
14062,2023-06-08,1014,Sra. Maria Laura Alves,F,36-45,Sul,Vibrador Duplo Prazer,Vibradores,392.66,1,20.0,Cartão Crédito,Entregue,Site
22590,2022-06-08,1163,Marcelo Campos,M,26-35,Nordeste,Gel Excitante Feminino,Lubrificantes,56.07,1,0.0,Pix,Entregue,App
26905,2024-04-11,121,Cauê Souza,M,26-35,Sul,Fantasia Policial,Lingerie,178.61,1,0.0,Cartão Crédito,Entregue,Site
7823,2016-12-19,160,Sr. Luiz Otávio Lopes,M,36-45,Nordeste,Lingerie Cropped com Bojo,Lingerie,84.31,1,5.0,Cartão Débito,Entregue,App
15841,2017-08-04,258,Ayla da Rocha,F,18-25,Sul,Lingerie Cropped com Bojo,Lingerie,142.06,1,0.0,Cartão Crédito,Entregue,App
26046,2022-02-26,301,Bento Cavalcante,Não informado,26-35,Norte,Lubrificante Base Silicone,Lubrificantes,78.25,1,0.0,Cartão Crédito,Entregue,Site
6940,2025-09-26,112,Beatriz Barbosa,F,36-45,Nordeste,Camisola Sensual Preta,Lingerie,116.66,2,0.0,Pix,Entregue,Site
9729,2021-06-04,62,Sra. Eloah da Luz,F,26-35,Sudeste,Fantasia Policial,Lingerie,102.98,2,25.0,Cartão Crédito,Cancelado,App
5747,2023-02-04,337,Diogo Gomes,M,26-35,Sul,Body Coelhinha Plus Size,Lingerie,113.74,2,0.0,Cartão Crédito,Entregue,Site
28128,2021-10-08,495,Maria Helena Nascimento,F,36-45,Sudeste,Vibrador Rabbit Premium,Vibradores,215.13,2,0.0,Cartão Crédito,Entregue,Site
8926,2017-04-05,271,Heloísa Fonseca,F,26-35,Sudeste,Chicote de Couro Soft,Acessórios BDSM,271.54,1,0.0,Pix,Devolvido,App
2118,2015-09-12,287,Lorena Nunes,F,36-45,Centro-Oeste,Mini Vibrador Discreto,Vibradores,130.66,1,0.0,Pix,Entregue,Site
10445,2026-05-07,94,Ryan Cassiano,M,36-45,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,82.66,2,0.0,Pix,Entregue,Marketplace
2814,2019-10-03,54,Ágatha Vasconcelos,F,18-25,Sul,Chicote de Couro Soft,Acessórios BDSM,256.29,1,20.0,Pix,Devolvido,App
15770,2018-07-03,87,Beatriz Aragão,F,46+,Centro-Oeste,Óleo de Massagem Relaxante,Lubrificantes,36.22,1,20.0,Pix,Cancelado,Marketplace
24805,2026-05-07,293,Maria Luísa Machado,F,46+,Sudeste,Dado do Prazer,Jogos Adultos,84.63,4,0.0,Cartão Débito,Entregue,Site
25994,2024-02-15,536,João Miguel Gomes,M,26-35,Nordeste,Vibrador Rabbit Premium,Vibradores,454.92,1,25.0,Cartão Crédito,Cancelado,App
18968,2022-08-30,72,Ana Beatriz Farias,F,46+,Norte,Lubrificante Sabores Morango,Lubrificantes,59.18,5,0.0,Pix,Entregue,Site
28366,2022-12-27,275,Sr. Samuel Caldeira,M,36-45,Norte,Lubrificante Sabores Baunilha,Lubrificantes,59.85,3,0.0,Pix,Cancelado,App
291,2021-02-11,10,Alana Teixeira,F,36-45,Sul,Wand Massager Pro,Vibradores,259.49,1,20.0,Pix,Entregue,App
23681,2015-11-23,1144,Vicente Moreira,M,18-25,Nordeste,Body Rendado Vermelho,Lingerie,142.87,1,30.0,Cartão Débito,Cancelado,Marketplace
29242,2021-09-15,49,Eduarda Marques,F,26-35,Sul,Gel Excitante Feminino,Lubrificantes,34.31,1,25.0,Cartão Crédito,Entregue,Site
8881,2023-10-03,264,Sra. Júlia das Neves,F,46+,Sul,Massageador Corporal Wave,Vibradores,458.66,2,0.0,Pix,Entregue,App
13711,2016-02-03,160,Sr. Luiz Otávio Lopes,M,36-45,Nordeste,Wand Massager Pro,Vibradores,362.1,5,0.0,Pix,Entregue,Marketplace
23607,2025-04-26,916,Renan Araújo,M,36-45,Sudeste,Wand Massager Pro,Vibradores,465.89,4,0.0,Cartão Crédito,Entregue,App
29886,2019-09-16,106,Vicente Dias,M,26-35,Sul,Vibrador Rabbit Premium,Vibradores,303.55,2,30.0,Cartão Crédito,Entregue,App
2215,2016-05-19,390,Sr. Leonardo Viana,M,18-25,Sudeste,Vibrador Duplo Prazer,Vibradores,441.73,1,0.0,Boleto,Entregue,App
22216,2019-11-25,866,Lucas Ramos,M,18-25,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,72.02,4,0.0,Cartão Crédito,Entregue,Marketplace
6149,2020-08-31,295,Isabel da Paz,F,36-45,Centro-Oeste,Jogo Tabuleiro Casais,Jogos Adultos,115.95,1,0.0,Cartão Crédito,Entregue,App
14252,2015-06-08,581,Lívia Vieira,F,36-45,Sudeste,Dominó Erótico,Jogos Adultos,91.97,1,0.0,Cartão Crédito,Cancelado,Marketplace
876,2026-06-04,51,Thiago Caldeira,Não informado,36-45,Sul,Vibrador Ponto G Flex,Vibradores,293.1,1,0.0,Boleto,Entregue,Marketplace
29916,2018-10-05,127,Sra. Kamilly Aparecida,F,36-45,Nordeste,Wand Massager Pro,Vibradores,363.74,2,0.0,Pix,Entregue,App
3994,2017-05-06,16,Sra. Zoe Campos,F,18-25,Sudeste,Wand Massager Pro,Vibradores,143.37,1,0.0,Boleto,Entregue,Site
9007,2026-10-22,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Dado do Prazer,Jogos Adultos,40.75,5,5.0,Pix,Entregue,Marketplace
10008,2022-09-26,310,Alícia Teixeira,F,36-45,Sudeste,Camisola Sensual Preta,Lingerie,126.62,1,20.0,Pix,Entregue,Site
821,2015-12-04,488,Ryan Moura,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,67.03,2,0.0,Boleto,Devolvido,App
23119,2016-02-20,373,Cecília da Conceição,F,36-45,Sul,Kit Algemas Veludo,Acessórios BDSM,253.03,4,0.0,Cartão Crédito,Cancelado,App
25534,2019-09-21,33,Luara Cunha,Não informado,26-35,Norte,Wand Massager Pro,Vibradores,112.23,3,30.0,Boleto,Entregue,Site
20039,2015-12-27,676,Bruno da Cunha,M,26-35,Norte,Fantasia Policial,Lingerie,167.46,1,0.0,Pix,Entregue,Site
22784,2015-07-24,43,Sra. Ana Luiza Gomes,F,46+,Centro-Oeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,238.3,1,0.0,Pix,Entregue,Marketplace
11075,2022-10-08,108,Sra. Isabella da Luz,Não informado,36-45,Centro-Oeste,Kit Cuidados Íntimos,Cosméticos Íntimos,51.93,2,10.0,Pix,Entregue,App
18254,2018-12-15,187,Dr. Pedro Miguel Pimenta,M,26-35,Sudeste,Colar e Guia BDSM,Acessórios BDSM,111.95,1,5.0,Pix,Entregue,Marketplace
28788,2020-06-07,661,Amanda Fonseca,F,18-25,Sul,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,293.45,2,0.0,Cartão Crédito,Entregue,Marketplace
23751,2024-04-08,551,Emilly Cunha,F,26-35,Nordeste,Vibrador Rabbit Premium,Vibradores,325.62,3,0.0,Pix,Entregue,Site
2589,2022-09-22,84,Melissa Carvalho,F,26-35,Nordeste,Massageador Corporal Wave,Vibradores,374.22,4,0.0,Pix,Entregue,Site
11844,2016-08-06,334,Dr. Thomas Santos,M,18-25,Nordeste,Mordaça Silicone,Acessórios BDSM,116.37,2,0.0,Cartão Crédito,Entregue,Site
27456,2020-12-26,467,Rafaela Câmara,F,26-35,Sudeste,Kit Iniciante BDSM 5 Peças,Acessórios BDSM,60.66,1,0.0,Pix,Entregue,Site
8833,2018-02-18,383,Juan Almeida,M,26-35,Sudeste,Lubrificante Íntimo Aquoso 250ml,Lubrificantes,52.5,2,0.0,Pix,Entregue,Site
15529,2022-12-09,225,Isaque Cardoso,Não informado,26-35,Sul,Meia-Calça Rendada,Lingerie,152.4,1,0.0,Pix,Entregue,App
7496,2017-06-06,25,Brayan Pereira,M,26-35,Sul,Lubrificante Sabores Baunilha,Lubrificantes,53.55,1,0.0,Cartão Crédito,Entregue,Marketplace
1730,2025-01-08,287,Lorena Nunes,F,36-45,Centro-Oeste,Gel Excitante Masculino,Lubrificantes,71.73,1,0.0,Pix,Entregue,Site
27240,2018-05-15,85,Emilly da Mota,F,26-35,Norte,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,55.63,1,20.0,Pix,Entregue,Site
5514,2018-11-28,369,Vinícius Jesus,M,36-45,Nordeste,Wand Massager Pro,Vibradores,498.75,2,0.0,Cartão Crédito,Entregue,App
23987,2026-05-19,92,Alexandre Gomes,M,18-25,Sudeste,Jogo Tabuleiro Casais,Jogos Adultos,98.9,1,10.0,Cartão Débito,Entregue,Site
1388,2019-03-20,43,Sra. Ana Luiza Gomes,F,46+,Centro-Oeste,Lubrificante Sabores Morango,Lubrificantes,41.64,3,15.0,Cartão Crédito,Entregue,Site
27803,2021-04-29,60,Sra. Ana Lívia Teixeira,F,26-35,Sul,Camisola Sensual Preta,Lingerie,174.59,1,20.0,Pix,Entregue,Marketplace
5611,2016-06-16,25,Brayan Pereira,M,26-35,Sul,Vibrador Rabbit Premium,Vibradores,204.57,2,15.0,Cartão Crédito,Devolvido,App
18009,2025-06-15,260,Leandro Ribeiro,M,26-35,Sudeste,Body Rendado Vermelho,Lingerie,103.95,2,0.0,Boleto,Entregue,Site
2376,2015-02-17,97,Sra. Ana Laura Aragão,F,26-35,Sudeste,Vibrador Rabbit Premium,Vibradores,314.14,3,0.0,Cartão Débito,Entregue,Site
12196,2019-05-08,180,Dr. Thales Guerra,M,36-45,Sudeste,Gel Excitante Feminino,Lubrificantes,37.44,1,5.0,Boleto,Entregue,App
1134,2024-01-20,75,Caroline Silveira,F,36-45,Sudeste,Lubrificante Base Silicone,Lubrificantes,42.58,2,0.0,Cartão Crédito,Cancelado,Marketplace
15428,2023-05-01,22,Rafael Porto,M,36-45,Nordeste,Vibrador Duplo Prazer,Vibradores,309.81,1,0.0,Pix,Cancelado,Marketplace
8181,2019-11-19,3,Cauã Rocha,M,18-25,Sudeste,Venda para Olhos Satin,Acessórios BDSM,261.8,1,0.0,Pix,Entregue,App
8635,2015-09-12,103,Isadora Pacheco,F,46+,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,42.53,3,0.0,Cartão Crédito,Devolvido,App
2593,2019-10-10,242,Maya Cavalcanti,F,46+,Norte,Colar e Guia BDSM,Acessórios BDSM,151.69,2,20.0,Cartão Crédito,Cancelado,App
16792,2020-11-04,14,Aylla Fogaça,F,36-45,Sudeste,Lubrificante Sabores Morango,Lubrificantes,55.83,2,0.0,Cartão Crédito,Entregue,Marketplace
12897,2024-12-02,205,Otto Nascimento,M,26-35,Sul,Jogo Tabuleiro Casais,Jogos Adultos,49.54,2,0.0,Pix,Entregue,Site
25923,2025-12-28,81,Beatriz Araújo,F,26-35,Sul,Jogo de Cartas Sexo Quiz,Jogos Adultos,92.25,2,5.0,Cartão Crédito,Entregue,App
17463,2024-11-02,289,Srta. Giovanna Pires,F,36-45,Sudeste,Chicote de Couro Soft,Acessórios BDSM,171.9,4,15.0,Pix,Entregue,App
2301,2023-05-29,487,Pedro Camargo,M,18-25,Sudeste,Cartas Posições Kamasutra,Jogos Adultos,83.14,1,0.0,Cartão Crédito,Cancelado,Marketplace
21006,2015-11-12,241,Natália Santos,F,46+,Nordeste,Massageador Corporal Wave,Vibradores,232.41,2,0.0,Boleto,Devolvido,App
15819,2020-04-09,21,Carlos Eduardo Garcia,Não informado,36-45,Sul,Vibrador Duplo Prazer,Vibradores,161.04,1,15.0,Cartão Crédito,Cancelado,App
13505,2026-02-05,39,Luiz Miguel Câmara,M,36-45,Sudeste,Wand Massager Pro,Vibradores,293.34,1,0.0,Pix,Entregue,Marketplace
6945,2019-08-29,251,Joana Fernandes,F,46+,Sudeste,Lubrificante Base Silicone,Lubrificantes,46.99,1,0.0,Cartão Crédito,Entregue,Site
19436,2017-02-28,448,Kamilly Pinto,F,36-45,Sul,Fantasia Enfermeira,Lingerie,80.28,2,0.0,Cartão Crédito,Entregue,Marketplace
14748,2022-12-28,241,Natália Santos,F,46+,Nordeste,Mordaça Silicone,Acessórios BDSM,253.31,2,0.0,Pix,Entregue,App
20661,2020-10-27,398,Maitê Camargo,F,18-25,Sudeste,Spray Prolongador,Cosméticos Íntimos,72.06,1,0.0,Pix,Entregue,Site
29415,2016-04-20,247,Nicole Nunes,F,26-35,Nordeste,Lubrificante Base Silicone,Lubrificantes,34.4,1,15.0,Cartão Crédito,Entregue,App
17914,2018-09-27,761,Jade Souza,F,26-35,Nordeste,Kit Roleplay Surpresa,Jogos Adultos,62.59,1,5.0,Pix,Entregue,App
18597,2026-06-01,19,Bernardo Aparecida,M,36-45,Sudeste,Meia-Calça Rendada,Lingerie,124.66,1,0.0,Cartão Crédito,Entregue,App
20733,2016-04-17,192,Raquel Pires,Não informado,26-35,Nordeste,Lubrificante Sabores Morango,Lubrificantes,81.09,3,20.0,Boleto,Entregue,Site
27686,2025-01-05,14,Aylla Fogaça,F,36-45,Sudeste,Body Rendado Vermelho,Lingerie,189.35,1,20.0,Cartão Crédito,Entregue,App
26718,2017-03-02,203,Maria Helena Mendes,F,36-45,Sudeste,Vibrador Rabbit Premium,Vibradores,257.92,1,30.0,Pix,Entregue,Site
7554,2016-04-09,188,Dra. Mariane Novaes,F,26-35,Sudeste,Camisola Sensual Preta,Lingerie,185.03,1,0.0,Cartão Crédito,Entregue,App
2502,2022-12-26,434,Isaac Pastor,M,36-45,Nordeste,Perfume Íntimo Floral,Cosméticos Íntimos,49.87,1,0.0,Cartão Crédito,Entregue,App
15023,2020-11-26,27,Elisa Martins,F,26-35,Sul,Sabonete Íntimo pH Neutro,Cosméticos Íntimos,48.59,1,10.0,Cartão Crédito,Entregue,Site
28861,2025-03-19,100,Anna Liz Cirino,F,18-25,Centro-Oeste,Gel Excitante Masculino,Lubrificantes,32.84,1,0.0,Pix,Entregue,Marketplace
27976,2025-07-16,527,Ana Cecília Machado,F,46+,Sul,Vibrador Rabbit Premium,Vibradores,363.43,1,0.0,Boleto,Entregue,App
26947,2015-06-05,293,Maria Luísa Machado,F,46+,Sudeste,Meia-Calça Rendada,Lingerie,88.99,2,30.0,Cartão Crédito,Entregue,Site
9385,2020-05-24,230,Luana Caldeira,F,26-35,Nordeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,30.52,1,0.0,Pix,Devolvido,App
24042,2019-05-05,133,Clara Lopes,F,26-35,Sul,Creme Excitante Feminino,Cosméticos Íntimos,117.79,1,25.0,Cartão Crédito,Entregue,Site
16552,2018-10-31,145,Natália Ferreira,F,46+,Sul,Conjunto Lingerie Boudoir,Lingerie,138.66,2,0.0,Boleto,Entregue,Site
25802,2026-03-12,207,Ryan Câmara,M,26-35,Sudeste,Lubrificante Sabores Baunilha,Lubrificantes,73.23,2,0.0,Pix,Entregue,App
28034,2026-04-15,4,Dra. Aurora Pastor,F,26-35,Sul,Vibrador Clássico Silicone,Vibradores,331.33,1,0.0,Cartão Crédito,Entregue,Site
11831,2024-05-20,182,Srta. Bianca Vasconcelos,F,26-35,Nordeste,Wand Massager Pro,Vibradores,363.87,1,20.0,Cartão Crédito,Entregue,Site
168,2017-11-30,62,Sra. Eloah da Luz,F,26-35,Sudeste,Kit Algemas Veludo,Acessórios BDSM,292.48,1,15.0,Cartão Crédito,Entregue,Site
11012,2022-08-23,338,Thomas Souza,M,26-35,Sudeste,Lubrificante Sabores Morango,Lubrificantes,56.1,1,5.0,Pix,Entregue,Site
13757,2018-10-31,120,Catarina da Luz,F,18-25,Sul,Lubrificante Base Silicone,Lubrificantes,35.32,1,0.0,Pix,Entregue,Site
22931,2017-07-18,329,Isaque Santos,M,36-45,Centro-Oeste,Vibrador Ponto G Flex,Vibradores,184.5,2,0.0,Pix,Entregue,App
1645,2016-03-15,29,Dra. Hellena Rodrigues,F,26-35,Norte,Vibrador Clássico Silicone,Vibradores,469.71,2,0.0,Cartão Crédito,Entregue,Site
15045,2015-05-01,379,José Marques,M,26-35,Sudeste,Óleo de Massagem Relaxante,Lubrificantes,69.17,1,0.0,Cartão Crédito,Entregue,Marketplace
2415,2018-02-21,212,Yasmin Alves,F,18-25,Sudeste,Lubrificante Sabores Morango,Lubrificantes,76.17,3,0.0,Pix,Entregue,Site
23920,2026-07-06,374,José Miguel Marques,M,36-45,Norte,Vibrador Ponto G Flex,Vibradores,494.94,1,0.0,Pix,Entregue,App
15295,2019-10-11,119,Letícia Ribeiro,Não informado,18-25,Norte,Cartas Posições Kamasutra,Jogos Adultos,55.94,2,10.0,Pix,Entregue,Marketplace
10575,2019-02-16,710,Anthony Caldeira,M,36-45,Nordeste,Vibrador Clássico Silicone,Vibradores,194.5,2,0.0,Boleto,Entregue,Site
3613,2019-08-02,141,Lívia Viana,F,36-45,Sudeste,Lubrificante Íntimo Aquoso 100ml,Lubrificantes,31.97,2,0.0,Boleto,Entregue,Marketplace
16894,2016-01-19,532,Thiago Ramos,M,26-35,Sudeste,Dado do Prazer,Jogos Adultos,114.89,1,0.0,Cartão Crédito,Devolvido,Site
